index,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
8125,TXN_6053755,Cookie,4,1,4,Digital Wallet,Takeaway,18-01-2023
8126,TXN_4437520,Smoothie,3,4,12,Credit Card,Takeaway,28-07-2023
8127,TXN_4995281,Salad,4,5,20,Credit Card,Takeaway,25-02-2023
8128,TXN_6105807,Smoothie,3,5,20,Credit Card,Takeaway,18-01-2023
8129,TXN_8384699,Smoothie,3,5,15,Credit Card,In-store,16-12-2023
8130,TXN_3549667,Sandwich,3,4,12,Digital Wallet,Takeaway,29-01-2023
8131,TXN_2566211,Tea,2,1.5,3,Cash,Takeaway,26-09-2023
8132,TXN_3206842,Tea,4,5,20,Cash,Takeaway,30-04-2023
8133,TXN_8970135,Juice,4,3,12,Cash,In-store,26-03-2023
8134,TXN_3222612,Juice,3,3,12,Cash,Takeaway,25-01-2023
8135,TXN_6361593,Sandwich,4,4,16,Digital Wallet,Takeaway,29-08-2023
8136,TXN_9375445,Smoothie,2,4,8,Digital Wallet,In-store,22-10-2023
8137,TXN_4943552,Smoothie,5,3,15,Digital Wallet,Takeaway,14-04-2023
8138,TXN_1532390,Tea,5,1.5,7.5,Digital Wallet,Takeaway,08-04-2023
8139,TXN_8020606,Cake,4,3,7.5,Digital Wallet,Takeaway,10-10-2023
8140,TXN_2729959,Smoothie,4,4,16,Digital Wallet,In-store,01-02-2023
8141,TXN_4582054,Smoothie,2,5,10,Digital Wallet,Takeaway,27-08-2023
8142,TXN_2134763,Juice,3,3,9,Credit Card,Takeaway,28-03-2023
8143,TXN_1633607,Juice,1,3,3,Cash,Takeaway,13-03-2023
8144,TXN_5124999,Coffee,5,2,10,Digital Wallet,Takeaway,11-04-2023
8145,TXN_7647190,Salad,5,5,25,Credit Card,Takeaway,22-02-2023
8146,TXN_3514890,Smoothie,5,4,20,Credit Card,In-store,02-08-2023
8147,TXN_2921765,Tea,2,1.5,3,Credit Card,Takeaway,02-08-2023
8148,TXN_5845583,Tea,4,1.5,6,Cash,In-store,19-10-2023
8149,TXN_6692318,Tea,2,1.5,3,Cash,In-store,20-08-2023
8150,TXN_9571019,Coffee,2,2,4,Cash,In-store,22-06-2023
8151,TXN_6451595,Juice,2,3,6,Credit Card,Takeaway,26-03-2023
8152,TXN_4797429,Salad,5,5,25,Digital Wallet,In-store,07-11-2023
8153,TXN_7255755,Sandwich,5,4,20,Digital Wallet,In-store,19-10-2023
8154,TXN_6925284,Juice,5,3,15,Digital Wallet,Takeaway,21-01-2023
8155,TXN_2925996,Cake,3,3,9,Cash,Takeaway,11-04-2023
8156,TXN_3944582,Tea,5,1.5,7.5,Cash,In-store,21-10-2023
8157,TXN_7653452,Sandwich,1,4,4,Credit Card,In-store,21-10-2023
8158,TXN_5750248,Salad,4,5,20,Digital Wallet,In-store,20-07-2023
8159,TXN_1020983,Juice,1,3,3,Digital Wallet,In-store,23-03-2023
8160,TXN_9072817,Cookie,5,1,5,Digital Wallet,Takeaway,18-07-2023
8161,TXN_1732639,Cookie,4,1,4,Digital Wallet,In-store,18-07-2023
8162,TXN_7416196,Smoothie,2,4,8,Cash,In-store,20-10-2023
8163,TXN_7276452,Coffee,3,2,6,Digital Wallet,In-store,05-06-2023
8164,TXN_2610195,Cake,2,3,6,Digital Wallet,In-store,25-10-2023
8165,TXN_7971761,Salad,1,5,5,Credit Card,In-store,25-10-2023
8166,TXN_9281392,Cookie,2,1,2,Digital Wallet,In-store,06-08-2023
8167,TXN_8386253,Tea,4,1.5,6,Cash,In-store,11-05-2023
8168,TXN_7995960,Juice,1,3,3,Digital Wallet,In-store,11-01-2023
8169,TXN_7663739,Cookie,5,1,5,Credit Card,In-store,27-03-2023
8170,TXN_3936339,Cookie,5,3,15,Digital Wallet,In-store,08-09-2023
8171,TXN_7784608,Coffee,5,2,10,Digital Wallet,In-store,01-06-2023
8172,TXN_7132021,Smoothie,2,4,8,Credit Card,In-store,01-06-2023
8173,TXN_6438980,Salad,2,5,10,Credit Card,Takeaway,10-11-2023
8174,TXN_2196926,Juice,2,3,6,Digital Wallet,Takeaway,27-07-2023
8175,TXN_9582506,Cookie,2,1,2,Credit Card,Takeaway,28-04-2023
8176,TXN_2424839,Juice,4,3,12,Digital Wallet,In-store,28-09-2023
8177,TXN_5215704,Sandwich,5,4,20,Credit Card,In-store,31-10-2023
8178,TXN_1982031,Cookie,4,1,4,Cash,Takeaway,03-02-2023
8179,TXN_3060286,Tea,2,1.5,3,Cash,Takeaway,10-08-2023
8180,TXN_7878231,Tea,2,5,5,Cash,Takeaway,15-05-2023
8181,TXN_9329112,Smoothie,3,4,12,Cash,Takeaway,15-05-2023
8182,TXN_1643029,Cookie,3,1,3,Cash,Takeaway,11-09-2023
8183,TXN_2764625,Tea,1,1.5,1.5,Cash,In-store,03-12-2023
8184,TXN_6086123,Juice,3,3,9,Credit Card,Takeaway,17-11-2023
8185,TXN_1796259,Juice,1,3,3,Credit Card,In-store,29-04-2023
8186,TXN_4078284,Coffee,1,2,2,Credit Card,In-store,14-05-2023
8187,TXN_4389662,Smoothie,1,4,4,Cash,Takeaway,09-08-2023
8188,TXN_1992699,Cookie,2,1,2,Cash,Takeaway,08-05-2023
8189,TXN_9389300,Salad,3,5,15,Credit Card,Takeaway,14-01-2023
8190,TXN_5409951,Coffee,3,2,6,Credit Card,Takeaway,23-06-2023
8191,TXN_2147448,Coffee,4,2,8,Credit Card,In-store,27-11-2023
8192,TXN_9826170,Juice,2,3,6,Credit Card,In-store,06-12-2023
8193,TXN_4949509,Smoothie,4,4,16,Credit Card,In-store,20-04-2023
8194,TXN_9857832,Tea,3,1.5,4.5,Cash,In-store,31-03-2023
8195,TXN_5038122,Salad,1,5,4.5,Cash,In-store,11-08-2023
8196,TXN_8984085,Salad,1,5,5,Cash,In-store,17-08-2023
8197,TXN_8830264,Salad,1,5,5,Cash,In-store,23-11-2023
8198,TXN_9696074,Coffee,4,2,8,Cash,Takeaway,24-06-2023
8199,TXN_9579637,Tea,4,1.5,6,Digital Wallet,Takeaway,26-06-2023
8200,TXN_7907786,Tea,5,1.5,7.5,Cash,Takeaway,20-09-2023
8201,TXN_5316852,Coffee,2,2,4,Digital Wallet,Takeaway,08-04-2023
8202,TXN_1292430,Smoothie,1,4,4,Credit Card,Takeaway,09-03-2023
8203,TXN_5226399,Smoothie,4,3,12,Credit Card,Takeaway,19-01-2023
8204,TXN_2470530,Cake,1,3,3,Digital Wallet,Takeaway,21-03-2023
8205,TXN_6498718,Coffee,4,2,8,Digital Wallet,Takeaway,18-03-2023
8206,TXN_1602435,Smoothie,1,4,4,Cash,Takeaway,01-12-2023
8207,TXN_1434598,Sandwich,5,4,20,Cash,Takeaway,18-11-2023
8208,TXN_9871036,Smoothie,1,4,4,Cash,Takeaway,02-07-2023
8209,TXN_2073001,Coffee,2,2,4,Digital Wallet,Takeaway,22-11-2023
8210,TXN_9284622,Coffee,1,2,4,Credit Card,Takeaway,15-05-2023
8211,TXN_7815076,Juice,5,3,4,Cash,Takeaway,16-12-2023
8212,TXN_6897172,Coffee,4,2,8,Digital Wallet,Takeaway,08-12-2023
8213,TXN_3783903,Tea,4,1.5,6,Digital Wallet,Takeaway,25-06-2023
8214,TXN_4378637,Cookie,1,1,1,Digital Wallet,Takeaway,12-05-2023
8215,TXN_7514047,Cookie,1,5,1,Cash,Takeaway,08-03-2023
8216,TXN_4375708,Sandwich,4,4,16,Credit Card,Takeaway,01-08-2023
8217,TXN_9775984,Juice,2,3,6,Credit Card,In-store,09-10-2023
8218,TXN_1708928,Smoothie,1,4,4,Credit Card,In-store,09-10-2023
8219,TXN_2352685,Cookie,1,1,1,Cash,Takeaway,09-10-2023
8220,TXN_1625754,Cake,5,3,15,Digital Wallet,In-store,03-08-2023
8221,TXN_9567915,Cake,1,3,3,Digital Wallet,Takeaway,30-06-2023
8222,TXN_4062634,Salad,2,5,10,Credit Card,In-store,05-04-2023
8223,TXN_6624397,Juice,4,3,12,Cash,Takeaway,30-04-2023
8224,TXN_2991733,Tea,5,1.5,7.5,Credit Card,Takeaway,13-04-2023
8225,TXN_8978924,Salad,5,5,25,Cash,Takeaway,09-10-2023
8226,TXN_2404800,Sandwich,5,4,20,Cash,In-store,28-01-2023
8227,TXN_4501915,Juice,4,3,12,Credit Card,Takeaway,04-12-2023
8228,TXN_6273431,Juice,2,3,6,Credit Card,In-store,05-04-2023
8229,TXN_7166936,Cookie,2,1,4,Credit Card,In-store,25-09-2023
8230,TXN_7645250,Juice,2,3,6,Credit Card,In-store,09-10-2023
8231,TXN_9231480,Cookie,4,1,4,Cash,In-store,28-08-2023
8232,TXN_4247105,Coffee,5,2,10,Cash,In-store,14-04-2023
8233,TXN_8732935,Cookie,4,1,4,Credit Card,Takeaway,06-08-2023
8234,TXN_5108867,Cookie,4,3,9,Cash,Takeaway,19-03-2023
8235,TXN_3270584,Cake,3,3,9,Credit Card,Takeaway,10-01-2023
8236,TXN_8258798,Coffee,3,3,6,Cash,In-store,18-10-2023
8237,TXN_7412012,Coffee,1,2,2,Cash,In-store,02-08-2023
8238,TXN_1927324,Sandwich,1,4,4,Digital Wallet,Takeaway,29-08-2023
8239,TXN_9159655,Cookie,5,1,5,Cash,Takeaway,21-03-2023
8240,TXN_1293057,Tea,2,1.5,3,Digital Wallet,Takeaway,03-07-2023
8241,TXN_8829698,Cake,2,3,3,Cash,Takeaway,19-03-2023
8242,TXN_5056351,Juice,1,3,3,Cash,Takeaway,24-04-2023
8243,TXN_4431264,Smoothie,2,4,8,Cash,Takeaway,14-11-2023
8244,TXN_7371782,Tea,3,1.5,4.5,Cash,In-store,26-02-2023
8245,TXN_7631505,Sandwich,4,4,16,Cash,In-store,08-07-2023
8246,TXN_4331770,Salad,4,5,20,Cash,In-store,04-06-2023
8247,TXN_2593909,Juice,2,3,6,Cash,In-store,25-02-2023
8248,TXN_9728062,Coffee,1,2,2,Cash,In-store,01-05-2023
8249,TXN_7664606,Cookie,2,1,2,Digital Wallet,In-store,05-07-2023
8250,TXN_3359911,Cookie,4,1,4,Digital Wallet,In-store,18-06-2023
8251,TXN_3745153,Smoothie,4,4,16,Digital Wallet,In-store,30-06-2023
8252,TXN_2019258,Juice,4,3,12,Credit Card,In-store,03-02-2023
8253,TXN_8153957,Coffee,1,2,2,Digital Wallet,Takeaway,12-10-2023
8254,TXN_3437948,Smoothie,2,4,8,Cash,Takeaway,02-11-2023
8255,TXN_6874195,Juice,3,3,9,Cash,Takeaway,22-04-2023
8256,TXN_3234146,Juice,1,3,3,Cash,Takeaway,14-11-2023
8257,TXN_5172383,Juice,3,3,9,Cash,In-store,28-03-2023
8258,TXN_9288999,Cookie,3,1,3,Credit Card,In-store,01-05-2023
8259,TXN_4205407,Smoothie,5,4,20,Digital Wallet,In-store,27-04-2023
8260,TXN_8325722,Sandwich,2,4,8,Digital Wallet,Takeaway,27-05-2023
8261,TXN_3050797,Sandwich,3,4,12,Credit Card,Takeaway,28-09-2023
8262,TXN_8731991,Salad,3,5,20,Credit Card,In-store,20-01-2023
8263,TXN_7387416,Juice,3,3,9,Cash,In-store,15-12-2023
8264,TXN_2244418,Salad,5,5,25,Cash,Takeaway,15-10-2023
8265,TXN_2638644,Salad,1,1.5,1.5,Cash,Takeaway,08-03-2023
8266,TXN_3886177,Cake,3,3,9,Cash,Takeaway,17-07-2023
8267,TXN_2334047,Tea,1,1.5,1.5,Cash,Takeaway,08-11-2023
8268,TXN_3888864,Sandwich,1,4,4,Credit Card,In-store,13-10-2023
8269,TXN_6972491,Sandwich,1,4,4,Credit Card,Takeaway,02-07-2023
8270,TXN_8886791,Tea,2,1.5,3,Cash,Takeaway,09-07-2023
8271,TXN_4356114,Juice,2,3,6,Cash,Takeaway,05-05-2023
8272,TXN_2097023,Salad,3,5,15,Digital Wallet,Takeaway,10-11-2023
8273,TXN_2726749,Juice,4,3,12,Digital Wallet,Takeaway,19-05-2023
8274,TXN_3357336,Cake,4,3,12,Digital Wallet,In-store,20-02-2023
8275,TXN_3529354,Juice,2,3,6,Credit Card,Takeaway,06-09-2023
8276,TXN_9738339,Juice,1,3,3,Credit Card,In-store,09-07-2023
8277,TXN_9389963,Juice,5,4,3,Credit Card,Takeaway,28-02-2023
8278,TXN_6837879,Juice,5,3,15,Digital Wallet,Takeaway,09-04-2023
8279,TXN_1046659,Smoothie,3,4,12,Digital Wallet,Takeaway,14-12-2023
8280,TXN_2032049,Salad,2,5,10,Credit Card,Takeaway,12-10-2023
8281,TXN_1444479,Salad,1,3,3,Credit Card,Takeaway,10-12-2023
8282,TXN_7251037,Salad,3,5,15,Credit Card,In-store,17-08-2023
8283,TXN_9891576,Sandwich,3,4,12,Digital Wallet,Takeaway,28-04-2023
8284,TXN_5315818,Salad,1,5,5,Digital Wallet,Takeaway,06-02-2023
8285,TXN_9830755,Cookie,5,1,5,Digital Wallet,Takeaway,24-06-2023
8286,TXN_8833319,Salad,1,5,5,Digital Wallet,Takeaway,01-10-2023
8287,TXN_4353750,Cake,2,3,6,Credit Card,Takeaway,02-03-2023
8288,TXN_8809659,Juice,2,3,6,Cash,Takeaway,16-01-2023
8289,TXN_2104550,Coffee,4,2,6,Credit Card,In-store,08-09-2023
8290,TXN_7554731,Cake,1,3,3,Credit Card,In-store,02-02-2023
8291,TXN_8743142,Cookie,1,1,1,Digital Wallet,In-store,02-02-2023
8292,TXN_8652021,Cake,1,3,3,Credit Card,In-store,23-09-2023
8293,TXN_3744962,Salad,1,5,5,Credit Card,In-store,26-07-2023
8294,TXN_7312277,Juice,4,3,12,Credit Card,In-store,07-09-2023
8295,TXN_2342308,Cookie,5,3,5,Digital Wallet,In-store,20-05-2023
8296,TXN_7797507,Sandwich,5,4,20,Digital Wallet,Takeaway,06-06-2023
8297,TXN_3121360,Cake,3,3,9,Digital Wallet,Takeaway,21-01-2023
8298,TXN_5568416,Cake,5,3,15,Credit Card,Takeaway,06-09-2023
8299,TXN_7032922,Sandwich,4,4,16,Credit Card,Takeaway,18-08-2023
8300,TXN_5734186,Juice,3,3,9,Cash,Takeaway,03-04-2023
8301,TXN_5107025,Tea,2,3,3,Cash,In-store,19-02-2023
8302,TXN_7975387,Smoothie,2,4,8,Credit Card,Takeaway,23-03-2023
8303,TXN_5209346,Smoothie,3,4,12,Credit Card,In-store,22-02-2023
8304,TXN_8947660,Coffee,1,2,2,Credit Card,In-store,03-09-2023
8305,TXN_6752053,Smoothie,4,4,16,Credit Card,In-store,13-05-2023
8306,TXN_6571385,Tea,4,1.5,6,Cash,Takeaway,06-01-2023
8307,TXN_6430534,Tea,5,1.5,7.5,Cash,Takeaway,29-01-2023
8308,TXN_6467414,Tea,3,1.5,4.5,Cash,Takeaway,06-01-2023
8309,TXN_2861912,Coffee,3,2,6,Cash,In-store,25-03-2023
8310,TXN_8347965,Salad,1,2,5,Cash,Takeaway,17-03-2023
8311,TXN_9693344,Tea,4,1.5,6,Credit Card,Takeaway,15-01-2023
8312,TXN_9801552,Sandwich,4,4,16,Credit Card,Takeaway,20-04-2023
8313,TXN_1929109,Sandwich,5,4,20,Credit Card,Takeaway,20-04-2023
8314,TXN_8082317,Juice,3,3,9,Cash,Takeaway,18-08-2023
8315,TXN_1569729,Smoothie,5,4,20,Cash,Takeaway,16-07-2023
8316,TXN_8126049,Sandwich,3,4,12,Cash,Takeaway,16-07-2023
8317,TXN_2644962,Smoothie,2,4,12,Cash,Takeaway,09-04-2023
8318,TXN_8991609,Salad,4,5,20,Digital Wallet,In-store,19-06-2023
8319,TXN_5000665,Cake,3,3,9,Digital Wallet,In-store,28-11-2023
8320,TXN_2161255,Sandwich,3,4,12,Digital Wallet,In-store,08-06-2023
8321,TXN_6549359,Sandwich,3,1.5,4.5,Cash,In-store,21-04-2023
8322,TXN_8833173,Smoothie,4,4,16,Digital Wallet,In-store,14-03-2023
8323,TXN_8449081,Cookie,2,1,2,Digital Wallet,In-store,24-02-2023
8324,TXN_7153321,Salad,5,5,25,Credit Card,Takeaway,19-12-2023
8325,TXN_2935761,Smoothie,4,4,16,Digital Wallet,Takeaway,01-04-2023
8326,TXN_7328705,Cookie,4,1,4,Digital Wallet,Takeaway,09-09-2023
8327,TXN_1419790,Sandwich,3,4,12,Digital Wallet,Takeaway,06-01-2023
8328,TXN_8970187,Cake,1,3,3,Digital Wallet,Takeaway,13-03-2023
8329,TXN_4385632,Tea,5,1.5,7.5,Digital Wallet,Takeaway,18-06-2023
8330,TXN_4343133,Cookie,4,1,4,Digital Wallet,Takeaway,04-03-2023
8331,TXN_7712544,Cookie,3,1,3,Cash,Takeaway,06-05-2023
8332,TXN_6904952,Salad,4,5,20,Digital Wallet,Takeaway,04-04-2023
8333,TXN_4023091,Smoothie,3,4,12,Credit Card,Takeaway,24-07-2023
8334,TXN_6005707,Juice,4,3,12,Cash,Takeaway,06-02-2023
8335,TXN_9824238,Tea,5,1.5,7.5,Cash,In-store,14-07-2023
8336,TXN_2867795,Cookie,1,1,1,Credit Card,In-store,26-06-2023
8337,TXN_8434259,Tea,2,1.5,3,Digital Wallet,In-store,26-06-2023
8338,TXN_5437961,Sandwich,3,1.5,12,Digital Wallet,In-store,30-06-2023
8339,TXN_3440463,Cake,1,3,12,Credit Card,Takeaway,04-04-2023
8340,TXN_1242840,Smoothie,1,4,4,Credit Card,Takeaway,26-08-2023
8341,TXN_2997717,Cake,4,3,12,Credit Card,Takeaway,19-10-2023
8342,TXN_4440412,Sandwich,3,4,12,Cash,Takeaway,15-04-2023
8343,TXN_9897583,Coffee,2,4,4,Digital Wallet,Takeaway,20-01-2023
8344,TXN_9772498,Cake,4,3,12,Cash,Takeaway,21-08-2023
8345,TXN_7908929,Tea,2,1.5,3,Digital Wallet,Takeaway,18-11-2023
8346,TXN_6411390,Juice,1,3,3,Cash,Takeaway,07-09-2023
8347,TXN_5784400,Cake,4,3,12,Digital Wallet,Takeaway,25-11-2023
8348,TXN_9660737,Cookie,4,1,5,Cash,Takeaway,19-05-2023
8349,TXN_9719954,Tea,1,1.5,1.5,Digital Wallet,Takeaway,19-05-2023
8350,TXN_3287282,Tea,2,1.5,3,Digital Wallet,Takeaway,23-09-2023
8351,TXN_7368518,Tea,3,3,9,Digital Wallet,Takeaway,14-03-2023
8352,TXN_6068074,Smoothie,2,4,8,Cash,In-store,01-06-2023
8353,TXN_2265329,Cake,5,3,15,Credit Card,In-store,23-12-2023
8354,TXN_8500316,Sandwich,4,4,16,Credit Card,In-store,10-03-2023
8355,TXN_4235472,Salad,5,5,25,Credit Card,Takeaway,22-12-2023
8356,TXN_1701798,Coffee,2,2,4,Cash,Takeaway,24-07-2023
8357,TXN_4352950,Coffee,1,2,2,Digital Wallet,Takeaway,06-02-2023
8358,TXN_4807899,Coffee,5,2,10,Digital Wallet,Takeaway,03-07-2023
8359,TXN_4916085,Juice,1,3,3,Digital Wallet,Takeaway,03-03-2023
8360,TXN_2764819,Juice,1,3,3,Credit Card,Takeaway,23-02-2023
8361,TXN_2102950,Coffee,5,2,10,Digital Wallet,Takeaway,07-12-2023
8362,TXN_5530180,Cookie,5,1,5,Digital Wallet,In-store,06-09-2023
8363,TXN_6774559,Cookie,2,1,2,Digital Wallet,In-store,18-02-2023
8364,TXN_7914312,Sandwich,5,4,20,Digital Wallet,In-store,06-06-2023
8365,TXN_5282804,Sandwich,1,4,4,Credit Card,In-store,01-12-2023
8366,TXN_6526078,Sandwich,5,4,20,Cash,In-store,07-11-2023
8367,TXN_4070040,Cake,1,3,3,Cash,In-store,07-11-2023
8368,TXN_7668576,Cake,2,3,6,Cash,In-store,08-11-2023
8369,TXN_2210019,Sandwich,3,4,12,Cash,In-store,05-12-2023
8370,TXN_4727260,Tea,2,1.5,3,Cash,In-store,30-01-2023
8371,TXN_2617632,Smoothie,4,4,16,Digital Wallet,In-store,17-10-2023
8372,TXN_5585601,Cake,4,3,12,Digital Wallet,Takeaway,28-05-2023
8373,TXN_8019306,Juice,1,3,3,Credit Card,Takeaway,21-05-2023
8374,TXN_6469563,Juice,5,3,15,Credit Card,Takeaway,04-03-2023
8375,TXN_4059695,Salad,3,5,15,Cash,Takeaway,30-12-2023
8376,TXN_2393287,Salad,2,3,6,Cash,Takeaway,14-04-2023
8377,TXN_3799280,Coffee,5,2,10,Cash,Takeaway,23-09-2023
8378,TXN_1454024,Cookie,5,1,5,Digital Wallet,Takeaway,23-09-2023
8379,TXN_2749862,Salad,4,5,5,Digital Wallet,Takeaway,19-07-2023
8380,TXN_3863625,Salad,5,5,25,Cash,In-store,04-09-2023
8381,TXN_2928676,Cookie,1,1,1,Credit Card,In-store,09-06-2023
8382,TXN_4030763,Salad,2,5,10,Credit Card,Takeaway,17-06-2023
8383,TXN_6853830,Salad,5,1.5,7.5,Credit Card,In-store,13-07-2023
8384,TXN_3877643,Juice,4,3,12,Cash,In-store,15-11-2023
8385,TXN_9395554,Juice,4,2,8,Cash,Takeaway,31-03-2023
8386,TXN_3755657,Smoothie,2,4,8,Digital Wallet,In-store,24-03-2023
8387,TXN_6987232,Juice,5,3,15,Digital Wallet,In-store,02-06-2023
8388,TXN_8045032,Juice,4,3,12,Digital Wallet,In-store,20-02-2023
8389,TXN_3288233,Juice,5,3,15,Cash,In-store,24-12-2023
8390,TXN_4231121,Coffee,4,2,8,Cash,In-store,01-09-2023
8391,TXN_8932087,Coffee,4,3,3,Digital Wallet,Takeaway,30-10-2023
8392,TXN_6189486,Coffee,5,4,20,Digital Wallet,Takeaway,23-03-2023
8393,TXN_2489067,Juice,2,3,6,Digital Wallet,Takeaway,05-07-2023
8394,TXN_7293600,Cake,3,3,6,Digital Wallet,Takeaway,28-10-2023
8395,TXN_3147874,Cookie,1,1,1,Digital Wallet,Takeaway,28-10-2023
8396,TXN_5279293,Sandwich,3,4,12,Digital Wallet,Takeaway,11-11-2023
8397,TXN_3488082,Sandwich,1,4,4,Digital Wallet,In-store,12-04-2023
8398,TXN_3342106,Sandwich,1,4,4,Credit Card,In-store,14-01-2023
8399,TXN_3713880,Salad,5,5,25,Credit Card,In-store,30-06-2023
8400,TXN_1967032,Tea,1,1.5,1.5,Digital Wallet,Takeaway,12-01-2023
8401,TXN_6587151,Smoothie,4,1.5,16,Credit Card,Takeaway,07-10-2023
8402,TXN_2630698,Sandwich,2,4,8,Credit Card,Takeaway,22-08-2023
8403,TXN_3632558,Coffee,2,4,4,Cash,Takeaway,10-08-2023
8404,TXN_8228500,Tea,3,1.5,4.5,Cash,In-store,15-04-2023
8405,TXN_9708632,Coffee,5,2,10,Cash,In-store,15-04-2023
8406,TXN_3543930,Juice,2,3,6,Credit Card,Takeaway,10-10-2023
8407,TXN_1037464,Juice,5,4,20,Digital Wallet,Takeaway,14-02-2023
8408,TXN_3508619,Smoothie,4,4,16,Digital Wallet,Takeaway,04-09-2023
8409,TXN_4553403,Coffee,5,2,10,Digital Wallet,In-store,20-06-2023
8410,TXN_5747509,Cookie,2,1,2,Cash,In-store,30-10-2023
8411,TXN_7910572,Sandwich,4,4,16,Cash,Takeaway,07-07-2023
8412,TXN_9012517,Coffee,2,2,4,Credit Card,In-store,21-10-2023
8413,TXN_8237192,Sandwich,3,4,12,Credit Card,In-store,03-10-2023
8414,TXN_5303092,Tea,2,1.5,3,Credit Card,In-store,05-05-2023
8415,TXN_3136657,Cake,2,3,6,Cash,In-store,21-09-2023
8416,TXN_3865641,Cake,5,3,15,Digital Wallet,In-store,15-09-2023
8417,TXN_1049697,Tea,3,3,4.5,Cash,In-store,08-10-2023
8418,TXN_3420316,Sandwich,3,4,12,Cash,Takeaway,31-10-2023
8419,TXN_6568307,Coffee,1,2,2,Cash,In-store,16-07-2023
8420,TXN_8281347,Juice,4,3,12,Credit Card,In-store,11-08-2023
8421,TXN_8353202,Sandwich,4,4,16,Digital Wallet,In-store,14-06-2023
8422,TXN_7377398,Juice,2,3,6,Cash,Takeaway,26-02-2023
8423,TXN_6915068,Juice,2,3,6,Cash,In-store,26-11-2023
8424,TXN_8704802,Smoothie,3,4,12,Cash,In-store,30-08-2023
8425,TXN_1983422,Cookie,2,1,2,Digital Wallet,In-store,26-06-2023
8426,TXN_1603186,Cake,3,3,2,Cash,Takeaway,13-10-2023
8427,TXN_5572520,Smoothie,5,4,20,Cash,Takeaway,14-05-2023
8428,TXN_2021680,Juice,3,3,9,Cash,Takeaway,16-08-2023
8429,TXN_9220900,Cookie,4,3,4,Cash,Takeaway,19-06-2023
8430,TXN_6123007,Coffee,3,2,6,Digital Wallet,Takeaway,28-05-2023
8431,TXN_2832660,Smoothie,2,4,8,Credit Card,Takeaway,08-01-2023
8432,TXN_7697496,Salad,1,5,5,Credit Card,Takeaway,18-06-2023
8433,TXN_9802838,Tea,1,1.5,1.5,Credit Card,Takeaway,15-02-2023
8434,TXN_4011509,Smoothie,4,4,16,Digital Wallet,Takeaway,10-11-2023
8435,TXN_6786730,Coffee,1,2,2,Credit Card,Takeaway,15-04-2023
8436,TXN_3641356,Juice,3,2,9,Credit Card,In-store,26-07-2023
8437,TXN_8245502,Salad,1,5,5,Credit Card,In-store,16-03-2023
8438,TXN_3645818,Salad,1,1,1,Digital Wallet,Takeaway,18-03-2023
8439,TXN_1318238,Sandwich,1,4,1,Digital Wallet,Takeaway,23-09-2023
8440,TXN_1970180,Cake,2,3,6,Digital Wallet,Takeaway,02-08-2023
8441,TXN_5415223,Tea,2,1.5,3,Cash,In-store,02-09-2023
8442,TXN_4777601,Tea,1,1.5,1.5,Credit Card,In-store,18-08-2023
8443,TXN_2023651,Sandwich,1,4,1.5,Cash,In-store,25-05-2023
8444,TXN_5110688,Salad,3,5,15,Digital Wallet,In-store,09-05-2023
8445,TXN_7497122,Sandwich,5,4,20,Digital Wallet,Takeaway,23-03-2023
8446,TXN_4870483,Coffee,1,2,2,Digital Wallet,Takeaway,03-03-2023
8447,TXN_3003979,Tea,1,1.5,1.5,Digital Wallet,Takeaway,08-01-2023
8448,TXN_3838923,Juice,4,3,12,Digital Wallet,Takeaway,03-06-2023
8449,TXN_1998143,Juice,1,1,1,Digital Wallet,In-store,10-12-2023
8450,TXN_2458782,Salad,1,5,5,Cash,In-store,15-04-2023
8451,TXN_1256513,Coffee,4,2,8,Credit Card,In-store,21-02-2023
8452,TXN_6266187,Tea,5,1.5,7.5,Credit Card,In-store,21-02-2023
8453,TXN_9432758,Cookie,3,1,3,Cash,Takeaway,02-10-2023
8454,TXN_1254663,Coffee,3,2,3,Cash,Takeaway,15-08-2023
8455,TXN_7174856,Sandwich,1,4,4,Cash,Takeaway,03-05-2023
8456,TXN_5548756,Cookie,4,1,4,Credit Card,Takeaway,09-09-2023
8457,TXN_2736267,Salad,5,5,25,Credit Card,In-store,17-03-2023
8458,TXN_7595907,Salad,5,5,15,Credit Card,In-store,24-04-2023
8459,TXN_1990997,Salad,1,5,5,Digital Wallet,In-store,27-03-2023
8460,TXN_3820150,Tea,1,1.5,1.5,Digital Wallet,In-store,10-05-2023
8461,TXN_7325508,Salad,4,5,20,Credit Card,Takeaway,27-05-2023
8462,TXN_5398134,Coffee,2,2,4,Credit Card,Takeaway,01-10-2023
8463,TXN_2150872,Coffee,5,2,15,Cash,Takeaway,18-03-2023
8464,TXN_6563365,Juice,5,3,12,Cash,Takeaway,18-03-2023
8465,TXN_9669616,Coffee,5,2,12,Cash,Takeaway,03-06-2023
8466,TXN_1936447,Cookie,2,1,2,Cash,Takeaway,28-10-2023
8467,TXN_8469087,Salad,2,5,10,Digital Wallet,Takeaway,06-11-2023
8468,TXN_5556985,Juice,3,3,9,Digital Wallet,In-store,06-11-2023
8469,TXN_8621589,Juice,5,3,15,Digital Wallet,In-store,15-11-2023
8470,TXN_9901097,Coffee,1,2,2,Cash,In-store,07-01-2023
